,11174-r1-AD,11178-r1-AD,11182-r1-AD,11186-r1-AD,11190-r1-AD,11194-r1-AD,11198-r1-AD,11202-r1-AD,11206-r1-AD,11210-r1-AD,11214-r1-AD,11218-r1-AD,11222-r1-AD,11226-r1-AD,11230-r1-AD,11234-r1-AD,11238-r1-AD,11242-r1-AD,11246-r1-AD,11250-r1-AD,11254-r1-AD,11262-r1-AD,11266-r1-AD,11270-r1-AD,11274-r1-AD,11278-r1-AD,11282-r1-AD,11286-r1-AD,11290-r1-AD,11294-r1-AD,11298-r1-AD,11302-r1-AD,11306-r1-AD,11310-r1-AD,11314-r1-AD,11318-r1-AD,11322-r1-AD,11326-r1-AD,11330-r1-AD,11334-r1-AD,11338-r1-AD,11342-r1-AD,11346-r1-AD,11350-r1-AD,11354-r1-AD,11358-r1-AD,11362-r1-AD,11366-r1-AD,11370-r1-AD,11374-r1-AD,11378-r1-AD,11382-r1-AD,11386-r1-AD,11390-r1-AD,11394-r1-AD,11398-r1-AD,11402-r1-AD,11406-r1-AD,11410-r1-AD,11414-r1-AD,17906-r1-None,17921-r1-NCI,17922-r1-NCI,17923-r1-NCI,17924-r1-NCI,17925-r1-NCI,17926-r1-NCI,17927-r2-NCI,17927-r1-NCI,17928-r1-NCI,17929-r1-NCI,17929-r2-NCI,17930-r1-NCI,17931-r2-NCI,17931-r1-NCI,17932-r1-NCI,17933-r1-NCI,17934-r1-NCI,17937-r1-NCI,17938-r1-NCI,17940-r1-NCI,17942-r1-NCI,17943-r1-NCI,17944-r1-NCI,17946-r1-NCI,17947-r1-NCI,17948-r1-NCI,17949-r1-NCI,17950-r1-NCI,17951-r1-NCI,17953-r1-NCI,1817-r1-NCI,1818-r1-NCI,1821-r1-NCI,1850-r1-NCI,1850-r2-NCI,1854-r1-NCI,1884-r1-NCI,1888-r1-NCI,1890-r1-NCI,1894-r1-NCI,1896-r1-NCI,1900-r1-NCI,1904-r1-NCI,1904-r2-NCI,1906-r2-NCI,1906-r1-NCI,1908-r1-NCI,1908-r2-NCI,1912-r1-NCI,1914-r1-NCI,1916-r1-NCI,1920-r1-NCI,1922-r1-NCI,1924-r1-NCI,1926-r1-NCI,1928-r1-NCI,1928-r2-NCI,1932-r1-NCI,1934-r1-NCI,1934-r2-NCI,1936-r1-NCI,1938-r2-NCI,1938-r1-NCI,1940-r1-NCI,1942-r1-NCI,1944-r1-NCI,1946-r1-NCI,1948-r1-NCI,1950-r1-NCI,1952-r1-NCI,1954-r1-NCI,1956-r1-NCI,1956-r2-NCI,1958-r1-NCI,1960-r2-NCI,1960-r1-NCI,1962-r2-NCI,1962-r1-NCI,1978-r1-NCI,2426-r1-AD,2497-r1-AD,2498-r1-AD,2499-r1-AD,2500-r1-AD,2502-r1-AD,2503-r1-AD,2504-r1-AD,2513-r1-AD,2514-r1-AD,2515-r1-AD,2516-r1-AD,2517-r1-AD,2518-r1-AD,2519-r1-AD,2520-r1-AD,2521-r1-AD,2522-r1-AD,2523-r1-AD,2524-r1-AD,2525-r1-AD,2526-r1-AD,2527-r1-AD,2529-r1-AD,2531-r1-AD,2532-r1-AD,2533-r1-AD,2534-r1-AD,2535-r1-AD,2536-r1-AD,2537-r1-AD,2538-r1-AD,2540-r1-AD,2541-r1-AD,2542-r1-AD,2549-r1-AD,2550-r1-AD,2551-r1-AD,2552-r1-AD,2553-r1-AD,2554-r1-AD,2555-r1-AD,2556-r1-AD,2557-r1-AD,2558-r1-AD,2559-r1-AD,2560-r1-AD,2561-r1-AD,2562-r1-AD,2563-r1-AD,2564-r1-AD,2566-r1-AD,2567-r1-AD,2568-r1-AD,2569-r1-AD,2570-r1-AD,2572-r1-AD,2576-r1-AD,2577-r1-AD,2578-r1-AD,2579-r1-AD,3223-r1-NCI,3223-r2-NCI,3225-r1-NCI,3225-r2-NCI,3226-r1-NCI,3226-r2-NCI,3227-r1-NCI,3228-r1-NCI,3228-r2-NCI,3229-r1-NCI,3229-r2-NCI,3231-r1-NCI,3231-r2-NCI,3237-r1-NCI,3237-r2-NCI,3240-r1-NCI,3240-r2-NCI,3243-r1-NCI,3246-r1-NCI,3246-r2-NCI,3248-r1-NCI,3248-r2-NCI,3257-r1-NCI,3260-r1-NCI,3264-r1-NCI,3264-r2-NCI,3267-r1-NCI,3267-r2-NCI,3272-r1-NCI,3272-r2-NCI,3295-r1-NCI,3295-r2-NCI,3335-r1-NCI,3335-r2-NCI,3347-r1-NCI,3347-r2-NCI,3350-r1-AD,3353-r1-AD,3356-r1-AD,3359-r1-AD,3362-r1-NCI,3362-r2-NCI,3364-r1-NCI,3368-r1-NCI,3368-r2-NCI,3371-r1-AD,5644-r1-NCI,5644-r2-NCI,5645-r1-NCI,5645-r2-NCI,5647-r1-NCI,5647-r2-NCI,5649-r1-NCI,5649-r2-NCI,5650-r1-NCI,5650-r2-NCI,5651-r1-NCI,5651-r2-NCI,5652-r1-NCI,5652-r2-NCI,5653-r1-NCI,5653-r2-NCI,5654-r1-NCI,5654-r2-NCI,5655-r1-NCI,5655-r2-NCI,5656-r1-NCI,5657-r1-NCI,5658-r1-NCI,5658-r2-NCI,5660-r1-NCI,5661-r1-NCI,5661-r2-NCI,5664-r1-NCI,5664-r2-NCI,5665-r1-NCI,5666-r1-NCI,5668-r1-NCI,5668-r2-NCI,5669-r1-NCI,5669-r2-NCI,5672-r1-NCI,5672-r2-NCI,5673-r1-NCI,5683-r1-NCI,5683-r2-NCI,5702-r1-NCI,5706-r1-NCI,5706-r2-NCI,5767-r1-NCI,5767-r2-NCI,5784-r1-AD,Popular Dist,Popular Score,Popular Bootstrap Score,Full Dist,Full Score,Full Bootstrap Score
0,40.1678690563,43.2210092564,102.123100158,59.9417670713,72.0009924809,68.0094133529,36.4298819446,23.0489524263,42.7589099322,324.773645629,52.2633511373,514.328812818,44.0460695909,39.1950058845,77.0003422265,115.944958238,31.2471399223,38.2925733186,87.9335942382,11.7176841182,67.1153601547,47.3047480387,48.2343956849,36.1434622536,406.437601426,62.1034299869,74.7529684759,27.5840358427,56.3518121435,24.1145621065,16.2971376336,41.4281478015,89.5234834212,279.024574317,50.6386409607,45.8878329244,56.604724198,28.2067857254,13.777357235,43.3757636717,10.6284529839,172.779319672,65.9953130876,46.9684841722,33.5640684419,18.759103565,116.748502849,67.6957260307,42.4161997876,32.1553169241,5.96107785235,11.9785624822,47.1791416251,74.135100213,204.678786051,27.1392379487,32.1012840989,42.2912211637,121.941785628,92.839193166,137.572362667,30.26953597,14.224502498,7.1236320381,14.3823053936,34.7846357023,13.321530596,1.78205518449,10.3150745928,36.4890887846,10.9517647449,11.7541635112,21.123861285,31.5662043998,20.7567783807,90.0104254354,13.1780817864,97.8295718378,30.6012288348,24.2422985772,75.1351891243,68.5706532371,87.4001167008,42.6029867266,8.84132812436,45.8683016613,28.249656168,18.2440977703,48.2850583433,26.5116569987,20.5867678446,13.9444893813,30.0749146959,14.9469537113,13.9987913659,2.54536939926,12.1884620315,8.36109869732,3.02091522979,29.0880103213,10.7848655909,11.1566200399,7.02740249323,11.615375015,6.67548019955,1.64652153897,25.4556554082,24.9260083637,24.6058806531,25.2389490074,34.7767701034,30.5489873559,18.3952968021,1.44603576319,8.52887430562,0.636022384845,17.2914909726,8.4442870305,3.08695923577,9.14155630851,9.14388558651,6.09552281809,3.97321760206,1.18657650601,2.90084067619,20.3763205075,1.50534091685,1.19330385857,5.99111878923,3.47129321587,15.5543174241,7.97065885252,58.3288790215,13.5553727554,23.5379791591,0.969333096965,11.4297266196,27.523215293,26.3970143378,14.380649663,30.3312062145,95.5505198241,269.61435929,92.904534068,97.1415614587,100.446077071,74.8852912781,327.224069969,313.52838362,23.3628219919,369.107447419,62.5200452481,29.4678167578,494.809705959,13.9986906537,238.310120876,267.250875507,21.9110516742,39.5430283467,21.4739494123,10.6249455328,17.1795009902,55.9294966126,15.0714340772,9.37505613274,9.94937309507,9.83868626491,12.2904290993,17.1345641254,208.805516237,10.3471372502,6.85975501746,510.321626675,5.59909569355,27.6412005486,40.5654622402,69.1892031182,46.8784602986,47.9007925107,50.2750822116,41.1876060683,13.5577722851,10.7122585663,41.4012882237,11.0923552812,10.6601160969,15.7361898067,199.083138311,16.0265496148,26.0421691712,27.9433011486,19.489827238,32.4192430987,8.39943912032,545.864468444,36.1494089119,7.02426468527,13.5785309263,57.3574319183,34.8849097574,4.98855072181,4.24366151776,14.122279465,22.7661844826,11.9877247935,202.26435756,59.0445413969,70.5831482466,68.1817733787,56.9908637106,56.2069420751,41.8860137306,42.8296463599,28.9157087827,75.8951754832,53.3859798541,13.9019538734,16.3979008637,73.1780688322,10.8695580607,6.70726717616,47.2084373388,35.0616662975,13.2557444639,137.772441052,44.2229747019,13.4206225573,109.471304028,42.2024234815,97.8500898059,97.9110627605,55.4994606099,46.722318801,51.9803657017,44.8582198196,140.098114797,90.396486215,40.2128630369,73.0368840287,26.5283033233,64.6555017619,166.514831813,111.153561935,39.7992735014,93.550628826,68.0238149007,391.906788175,10.5866037117,13.0735170974,6.96333090346,2.45749364305,3.80620283705,4.02151184786,2.09373531131,12.0842892286,28.9491018811,23.8756246106,2.67925586651,1.0908027619,21.749396441,17.1442085205,27.5138146252,18.1674808569,23.5601140323,4.90198198339,2.73125665287,3.57199555045,5.393472723,8.1179588565,44.1302258778,22.1748747775,4.54390161846,26.219777465,3.09257383981,15.5998749912,4.44539114811,9.10477903111,7.24162750278,29.941308439,27.2934942996,12.0284217227,2.30053590446,12.2102462499,6.33880184634,14.6668692245,43.0602900644,38.8131829554,299.701308696,13.6348304124,20.5787720094,12.3703668862,2.00766315042,10.7350820492,gamma,1.3213422618572227e-05,0.4,gamma,1.3213422618572227e-05,0.4
1,4.66951477779,8.40157570197,6.82751231291,11.1485348499,5.42635835937,9.38671590548,9.09125925353,13.2988150546,11.4765198213,10.1419156043,9.47163749103,7.97026417299,8.64174653197,10.5582335243,5.48432006023,3.71005657495,12.5967166402,7.76730038337,6.52494730765,12.6045476277,5.14867561579,6.69866411465,12.389944132,9.21981594193,5.92758110164,11.0308417941,7.22057983112,13.6303927113,9.49500622745,9.45072660197,11.4701261937,11.6869515012,5.31481802789,9.5957535607,5.41857395755,9.18616182401,12.1366509059,10.5959600857,13.6933489592,15.6476644931,13.6381820943,7.38908171867,9.8357794615,6.2850455583,9.52778465551,7.69296571215,8.76810410886,12.1943292752,10.5281518389,7.08276861171,17.0779847665,12.9277163799,8.39021374744,6.75514095373,12.1944863991,7.07346945386,9.42434204651,8.77402433565,4.12666414857,5.81650881379,6.64142440464,12.0391500342,8.79969223076,15.4655083958,12.2507624725,10.0808615353,14.8722400169,16.7961368885,8.39698220984,12.337382777,10.408522446,13.9138140358,17.2475238534,17.9141770891,9.63131715647,6.8129088976,2.47904508853,3.03996956775,11.2341262008,4.98193203794,7.66254371028,13.8356140882,7.62782550035,5.76480503288,9.98806328964,14.9461816831,10.33949888,0.0,7.9216560752,9.29362016361,6.07218018917,17.7432016893,12.363605766,15.9536819724,8.83000686156,9.16113555336,14.6495937879,16.1156928259,14.3493473415,16.8260018737,12.6704155884,12.3504217951,14.6550101816,7.63013765164,7.41857632566,8.32126654692,5.71050078182,11.6919275738,16.8258994076,14.8701948975,6.7881718685,9.12251811772,10.5308181826,18.7881360946,7.97791343316,14.3292101997,6.52569548134,15.1948071857,12.1342065462,5.78256585096,11.1458013658,12.0470569082,11.8361317154,13.237403957,8.65229102118,11.7441701834,15.9304338766,15.3562536951,6.95207051582,13.5248310072,17.2146097334,20.2057983728,6.61673289364,11.9122972699,11.6129613086,10.1407154759,5.59823344633,6.44469653868,10.5588057351,7.40444593602,15.6142895897,7.20795500062,10.8391970971,5.83257164552,4.24565895745,5.37736149242,7.54883043603,9.53580840214,10.858520853,15.3850053699,7.06111339407,8.28762254927,11.1299683117,18.9030280949,22.2186723621,3.23782518953,7.71614280506,10.4772643031,11.0636813721,12.2724177211,13.9615329425,18.7213846449,9.3158534616,15.1458871742,15.8949318096,14.6339135555,22.3616846206,10.4328694218,11.9232719769,11.7912701692,15.3514275563,17.017710345,7.0850186592,15.8568139759,13.6446817346,10.9182832485,10.2818547566,10.8727295552,5.22873119714,9.73205017544,9.67595569933,14.17768736,14.5424778922,15.3978837333,15.62449298,15.0272062355,13.2669184536,11.7918312399,18.2649516337,10.4037261197,15.1160151038,7.95430790247,16.4847339314,10.5125055657,20.0736109422,14.9354772291,15.8672149557,14.6443175047,10.5541152914,10.00745163,17.0497578003,9.2667710694,12.2081485998,13.3446150107,15.5102372095,8.42768156499,8.20696328297,6.05704774795,4.5704144649,6.24004397236,4.14615233767,5.61011060038,5.57713038971,9.32727142407,7.88605022716,7.88765828475,9.57183709319,8.73638163395,6.72030599322,10.1649427136,8.24663997068,13.1646382986,10.1761783889,13.9902003681,8.02244629289,12.6989809041,9.3537672369,6.05792356378,8.60772040708,6.3716337548,7.98420991206,10.1065615054,9.58679061841,9.23252237524,4.40191452042,4.38852602762,6.25417549976,12.3839323506,13.0163637591,13.4812221884,7.79783775377,3.99213288079,4.67628926269,9.20666592941,10.4620690974,10.5706224935,9.59011800517,11.6441390452,9.55123067283,20.9415729393,16.5990530443,11.3563817618,14.2792811989,12.3962423987,9.02482597324,8.80585194801,9.46303295068,8.66966756804,10.6991504944,15.1917362379,13.9007096112,9.77506775933,20.8445665685,7.78356359884,9.05677964599,14.5891816273,13.0455489669,12.6596790304,15.095463723,8.96751746122,15.5948243821,15.1853573994,7.09476331407,1.31434388192,16.1346103238,11.1769834581,17.0481283908,9.15779697945,9.03382271049,8.22274340974,11.1049568869,12.0724384145,10.8123689689,12.3338042705,12.3420258193,9.79650629561,11.4539417006,7.46933783968,9.48326690199,14.3724756891,17.1781992206,15.817279848,11.4604254309,genextreme,0.001059515625511517,0.9,genextreme,0.001059515625511517,0.9
2,91.8086857117,52.4485463177,105.386495114,32.2232271246,29.4945186658,71.5043415391,29.2580326333,135.617662534,154.684556849,64.0578724424,28.4616283177,275.80894401,121.091802336,150.772950393,48.2229300619,29.4073196002,149.055457335,52.674045457,38.9454246258,555.464787539,12.6099951252,266.984392831,298.731375041,131.340570268,24.0969057828,25.5886225679,34.9480381064,52.9915188572,171.62165433,219.663836291,421.849734919,208.805314769,74.3428999448,625.797208012,63.4887129364,121.42924086,90.3872678881,315.317640025,310.338572073,140.117722961,448.138669126,84.1919863599,43.8082095453,98.3277187345,30.9498128342,72.9698463476,19.5704953993,62.9578019174,57.6500343228,40.3808325482,277.620704557,432.91029424,96.951238755,20.2539928427,224.151823411,31.7681995766,401.479409562,23.1642719779,12.6421838143,70.1730188567,43.3063038956,52.1162445396,59.4229216833,39.0560869567,28.1924597926,51.0952431303,46.0529475682,35.8758654506,63.8511642149,37.5124661578,113.244289619,65.6156115684,56.9908711165,25.60576872,57.6696613219,12.8887179145,36.076629841,41.1353362376,90.850414786,24.8320600022,19.8848013846,49.1333027132,75.1217782341,52.8260872405,16.9372783913,31.1133604918,35.8577313391,14.5592701285,42.1870928753,160.584547625,22.0162348106,23.1257031414,35.3161370445,20.9281039683,68.8740535202,23.5775812026,30.189882878,33.7693079511,36.6477978936,21.5329924829,26.0614235326,49.282307005,60.3331263876,102.606138838,37.4148899496,7.21936367085,14.3311606159,72.6890090325,44.0865603909,33.3510441472,15.5075858397,50.3003839146,18.8111479266,24.4689908786,46.1374634594,27.7729774716,26.6474799115,31.5556133073,38.1971149728,74.1741626985,35.1796118837,23.7341419964,30.2227032613,36.3810888357,43.6507454131,38.0975447065,82.2177939019,23.8299164484,60.3975955564,20.983907433,70.0693288135,15.5018029844,104.029744939,23.4621514179,33.022269057,7.8540835549,34.8112373429,27.5837857492,40.7455988948,47.1895285773,64.9486880027,23.725742896,53.6625604317,42.1326557025,20.7860386458,16.511535389,20.8597858794,13.2491643799,37.0923422415,70.7688299791,51.0548745405,27.9297562183,51.2166301879,30.2778453283,53.8316095338,7.5274279884,36.7084146682,52.2528531804,63.2336177125,66.513611185,89.5352377726,68.759676492,27.5808847258,100.979671933,101.681618149,51.7620619347,63.3543150237,20.8784618551,104.102498778,42.5464784627,139.358376135,39.0767762969,71.4385185301,41.5011096817,50.7085190653,71.7457588037,21.1609956816,59.9280639724,28.6819885803,34.4497351343,123.195650243,37.1030652206,124.568616915,69.0164739841,50.3294926191,44.9466805282,104.131772189,107.178384035,84.5686680567,39.4575002203,65.8945902736,39.2278572486,79.1223210725,54.8340742572,72.3627568775,90.2769306727,70.3406598483,40.3154269164,35.2057460647,94.4695068191,19.1782061083,55.806314092,46.3175154715,30.0905939725,26.0665918783,49.8859234125,32.6827805486,19.3660710309,22.1582503696,23.3338428024,16.1487317972,14.1623656698,21.6863264849,22.074931493,10.7869133897,11.2757174667,45.0404113846,19.9724432776,14.8680454023,41.2488754888,32.7544322391,21.5118625823,13.3423601838,38.2627833945,4.33946470767,46.6210655164,28.0063442064,15.8273124022,52.0644117194,21.1269961343,10.7920797066,44.8731330842,39.006121474,42.3914196731,24.3460726848,17.4053405163,25.4502897963,29.7028151867,63.8528059085,77.1514351172,9.56836130172,8.08324426276,11.0947255056,6.71545044263,55.545327379,61.5645802514,22.2364274625,58.4569531199,35.5037827952,45.0089077508,49.9288105781,35.500360521,10.3393652436,44.9322244586,35.6740503131,46.5935412862,17.8794631787,33.5538883282,49.8752156453,37.2801393453,20.4930158359,48.8431839685,23.9642349985,37.9056056876,13.7663050619,35.7985697095,46.225172232,55.6897461319,63.5232872462,23.8677436754,37.7172266685,48.0355313952,20.0389933219,40.3838600581,65.6593288193,51.5877058474,51.8806486249,21.998621005,32.5910806944,16.1563608205,28.5222050568,31.7022447769,41.5868491094,36.0667081325,37.9581575327,51.7377988737,35.4912741095,33.1422506031,53.7174385182,39.2714200097,55.8162509211,25.2566242735,58.390142227,lognorm,3.4793426829874095e-05,0.5,lognorm,3.4793426829874095e-05,0.5
3,44.5612297343,8.63387733428,19.8365406677,9.51869828304,9.9370187456,13.2948957353,10.6215996129,43.4683928645,53.0641148439,15.9505728806,11.2585185467,79.8811588457,38.2705917844,43.3449304619,17.1003298092,11.8130022233,38.2225575379,9.17063616692,3.81283877455,141.221928082,8.80021860571,38.608664079,115.308133355,49.789235788,11.4802954142,10.6436111049,11.052128172,16.9598720377,42.004321161,27.4920692827,109.73087392,43.2207678525,15.5033457048,129.548337623,13.0785660582,48.6060773004,31.0012278575,80.8579414024,64.9023936646,34.5014588438,151.685904759,59.7658322438,13.5839409443,24.1616721463,15.4253470691,31.7718150642,11.1831402282,11.1957035838,14.6483348448,15.0706833719,56.2891272624,111.18316671,14.5142265455,15.6362653548,15.6589495203,8.89384762214,59.2404631358,8.38194836896,5.39202249246,30.5500610257,5.4712686762,6.1225715478,15.2994649012,9.81822328729,14.7413020961,15.6649792173,16.4021345463,11.0658157264,5.67968466732,11.2230385261,10.8539811311,15.0231427206,12.0210014736,15.3722265786,8.38440556032,4.68584924178,2.64866396301,3.255400482,13.0562025234,9.07922193831,1.1788528785,6.64109476233,6.44674284223,8.72802257314,5.36672057354,8.73822039345,4.15326070814,13.7070787195,5.39983390738,0.836062309373,6.89076383641,10.9793503071,16.2087463152,7.09447327504,2.78898997213,9.56707808686,12.387696507,8.58853791059,7.94910321059,5.06448356681,8.0346047665,7.08684132884,3.6262397207,8.72799918424,14.5027593946,4.17963159891,5.33712188454,7.67795430948,7.03025161516,13.0411134165,4.66957045731,8.56817751876,11.2769040236,5.72217009149,6.85395325335,10.5130758907,7.95686273911,10.2730643089,9.29292226686,9.73682044022,7.58563762857,9.25127577313,9.86742029099,11.7895628992,7.55976661067,15.9552764216,4.88254053899,9.99241311871,4.46071418763,10.6541075518,8.90066478603,7.93502252382,10.3251305775,10.1484074104,7.35561848721,8.15233989243,8.80833159314,9.52167571317,11.0407429263,12.1979958237,10.9057208561,7.5158058033,10.7111750842,4.72526011132,1.35993763481,3.61020438907,6.20880136454,8.87391111305,12.3527080712,17.4151237675,18.6384189589,9.65718729258,8.33443737682,9.57010915009,14.6476365781,4.88767241986,8.78278607517,7.66330690534,7.17763209411,9.23491088717,6.06841835142,16.3564684988,8.9491778026,13.0718366131,16.037143863,11.6480465503,23.1806272923,8.88066202002,13.4856317532,14.547532781,17.0018911668,10.5216352096,13.4064575689,9.17508063846,17.9876706832,9.07439860122,10.9644675205,5.73903176737,8.91340754412,5.4796609948,20.9177747652,9.04616812928,23.4014045266,11.8627101477,12.4271629596,15.6650958064,26.9128917203,10.8766757378,24.8166214699,10.8746316177,19.4229870605,9.26623684329,13.6015561677,15.3514277256,21.0511857972,20.1755719077,23.1419572964,17.9339087706,9.8367397927,12.3289294376,14.1453127134,10.0786961047,8.98083493164,10.8718442855,8.85660264592,6.82291496182,10.0618198835,4.85181885933,6.81707603318,6.25157824957,5.14548136265,7.48717768096,4.41192870586,6.74738783869,5.29676125611,6.08140591331,6.10534471232,15.173057659,4.06755362747,12.4289526816,17.0430559394,4.63981349815,6.92821330036,11.7512944667,2.51466416393,6.40944272239,8.62832817975,7.77264308277,8.22652136048,6.63512236872,4.10463408902,12.7515930309,13.0835246688,9.64643371461,10.2754368277,8.52911273165,4.92713405968,8.88058306719,14.0330926021,13.4012488364,3.8549697108,3.86016154589,2.47568255084,12.6366002953,7.41063227733,6.9479267445,4.80091377548,14.7492427906,8.94617533609,15.2367996213,15.962737726,9.53106377997,10.2227996828,8.30847345758,15.8052580526,6.96175160202,7.86042253162,7.82292161023,9.64316058661,8.95189478454,10.6993340644,11.1791619221,3.94006566416,3.93250298416,6.03407943914,10.5091562569,15.7633716683,14.3183859194,12.8456590335,11.0781926906,9.52900440039,13.5146488418,7.12903753298,9.17463572476,11.4248260483,13.1879937394,14.870447757,6.93056102929,2.4261627824,8.17648324991,13.0220231284,11.9326862334,9.90163074034,13.2899964134,7.64948475256,4.6871215466,7.25504891943,3.88734406436,15.8581296528,15.2786581739,12.5663943848,16.0280290185,15.7295893346,t,0.0015026512148891892,0.0,t,0.0015026512148891892,0.0
4,3.80339510126,2.50369537048,10.8260064733,7.92281664462,5.85594506282,8.92623550257,12.3335057776,10.1689976883,18.5044092789,4.76309896652,0.945995852988,16.2345565368,15.823520979,1.7883652875,7.73179197801,1.66155907958,13.7801480138,10.095314784,9.65692201532,52.9235799248,5.64771982441,20.3517595192,29.1583785494,15.8308810611,2.35463201864,7.07480934802,4.85689226309,5.91548268658,10.5798165213,13.0065493745,34.1116773782,7.90382477023,3.47507332593,38.1677612113,1.19687376572,9.08946538375,14.0165125951,8.78274766459,21.9981670834,11.0190196815,38.5933898841,9.03563584014,0.0,2.67208523736,2.57708609668,5.26641500225,0.402506019885,3.51738160166,2.89497069102,61.4933664611,11.9333397157,25.8794619725,10.5193885929,6.94945126881,16.4959299074,3.38070231251,11.3628548349,0.593412273908,3.81887428113,6.9948071002,1.61291735541,1.16729401472,2.42491518859,2.01320035859,4.13968072561,3.33008234988,3.76749537168,7.24560161836,3.05829174394,8.59636993491,7.23598742072,6.419944729,5.30274249784,7.73541836386,7.84694366543,4.47524927586,3.94037693019,6.81001056713,0.0,0.0,2.04631065703,3.73899034383,0.0,2.10119061946,4.47226714462,5.13407225137,1.2347531835,16.9958173966,8.49155938997,0.0,11.6556537233,0.0,0.473248067598,0.0,4.74882076335,3.08296897065,6.51613931684,9.98566450639,0.0,1.32272394333,5.14022547095,8.04188273303,7.07741959282,6.8177201175,0.0,0.0,9.47723495136,3.94834972325,3.37992866114,6.72246830033,10.5209457834,2.15710798292,1.9080228066,2.70615264254,0.0,19.6917518759,9.69776022431,1.41147239609,0.619528151124,0.0,7.03375814347,0.0,2.49370113763,5.22529103565,4.28219337913,2.39576132028,0.0,4.58035824501,8.89770117213,1.36929905401,3.4703854285,9.52677853908,3.32998975693,0.990677866256,6.51975275002,0.0,0.0,1.6838586821,0.0,3.56408031995,4.49742215363,4.02329152465,11.1592521295,1.32658114494,8.66822037146,2.09240074201,2.47905378225,6.08048018113,2.39526195286,5.19051893009,2.67008128343,2.73912948662,3.77605297923,5.81631633691,3.48164638776,1.15489306123,3.222624348,2.61375489515,0.473371441789,8.76760214348,1.42847648479,4.97986747927,1.37503372127,3.27593627083,7.69039026991,2.65879323431,7.38185824962,1.36136222943,5.03655454196,5.757289857,3.01527005758,1.15374307423,3.11690750201,2.07778941753,4.77179038906,12.2960172827,0.0,2.3049255374,4.57367762434,0.0,7.8725130634,4.98228041638,13.3810565482,9.14417240549,4.60456912325,6.12128645839,15.3896254062,17.6509302592,7.96216973847,6.3846024503,4.63987800159,2.52930444447,8.99067264482,2.11306644536,5.36555289712,6.04904938706,3.15819652516,4.3861216879,6.22812364775,5.90826559141,8.00385249144,2.2733900988,4.59613981012,4.6847006566,3.50014725779,4.47421682076,5.32623627203,0.638668299954,2.46692250635,2.74515797675,1.06311598402,2.64687549003,2.21727699064,0.0,1.56861489532,0.0,6.71707866189,4.23695761646,0.0,6.4454977661,0.0,1.13220329381,1.26179938691,15.6723413099,3.30466927738,11.9686532469,2.73688371561,0.958889204696,7.9805864917,1.90430407333,1.66114434412,8.25850454445,19.1948379788,2.16153699445,4.6084559642,0.632245275166,2.32560727617,1.57126961215,3.78759426124,1.97648427,1.87097878472,0.0,0.0,3.67063151434,4.86394440493,0.0,1.94378460178,2.40758044027,0.0,4.36368736617,7.69063858828,3.08022409429,4.25464296948,4.34256212716,0.0,1.20030200035,1.90786954651,0.0,2.65738119655,4.48124437143,1.09520742391,0.814588979944,1.98622488276,3.32750252506,7.90204024113,4.46217650696,10.5274030353,8.25072910602,3.78423369428,2.30462916942,5.0688426491,9.36448108723,1.03965130689,4.25228902973,7.27034384891,5.60966025834,6.01454651258,10.4518335092,1.88950004712,0.0,3.50682849059,11.5994310323,0.0,2.28841490385,2.50697399454,7.19958760087,3.84012662585,0.0,5.2157967961,6.97549773179,0.804744467993,3.70474857591,4.05156088922,lognorm,0.0009202690912495468,0.1,lognorm,0.0009202690912495468,0.1
