,11182-r2-AD,11186-r2-AD,11190-r2-AD,11194-r2-AD,11198-r2-AD,11202-r2-AD,11206-r2-AD,11210-r2-AD,11214-r2-AD,11218-r2-AD,11222-r2-AD,11226-r2-AD,11230-r2-AD,11234-r2-AD,11238-r2-AD,11242-r2-AD,11246-r2-AD,11366-r2-AD,11386-r2-AD,11394-r2-AD,17927-r2-NCI,17929-r2-NCI,17931-r2-NCI,1850-r2-NCI,1904-r2-NCI,1906-r2-NCI,1908-r2-NCI,1928-r2-NCI,1934-r2-NCI,1938-r2-NCI,1956-r2-NCI,1960-r2-NCI,1962-r2-NCI,2426-r2-AD,2497-r2-AD,2498-r2-AD,2499-r2-AD,2500-r2-AD,2502-r2-AD,2503-r2-AD,2504-r2-AD,2513-r2-AD,2514-r2-AD,2515-r2-AD,2516-r2-AD,2517-r2-AD,2518-r2-AD,2519-r2-AD,2520-r2-AD,2521-r2-AD,2522-r2-AD,2523-r2-AD,2524-r2-AD,2529-r2-AD,2553-r2-AD,2561-r2-AD,2578-r2-AD,3223-r2-NCI,3225-r2-NCI,3226-r2-NCI,3228-r2-NCI,3229-r2-NCI,3231-r2-NCI,3237-r2-NCI,3240-r2-NCI,3246-r2-NCI,3248-r2-NCI,3264-r2-NCI,3267-r2-NCI,3272-r2-NCI,3295-r2-NCI,3335-r2-NCI,3347-r2-NCI,3362-r2-NCI,3368-r2-NCI,5644-r2-NCI,5645-r2-NCI,5647-r2-NCI,5649-r2-NCI,5650-r2-NCI,5651-r2-NCI,5652-r2-NCI,5653-r2-NCI,5654-r2-NCI,5655-r2-NCI,5658-r2-NCI,5661-r2-NCI,5664-r2-NCI,5668-r2-NCI,5669-r2-NCI,5672-r2-NCI,5683-r2-NCI,5706-r2-NCI,5767-r2-NCI,5784-r2-AD,Popular Dist,Popular Score,Popular Bootstrap Score,Full Dist,Full Score,Full Bootstrap Score
210,4.88541094966,6.43903425605,2.24129101725,1.44783450115,1.8183073675,3.60097673021,2.41024634541,1.62198031895,1.30117456922,13.3526156359,6.96347457697,9.5434059276,4.1859321193,1.34520545812,9.81694187493,3.64736601423,0.0,1.66714780072,7.52734040917,8.57655655161,15.2701854431,9.12245822705,18.4181845179,9.65484944546,6.84886929565,9.3978383224,23.7824071247,5.05675327989,8.55954260228,7.40951390654,4.10768871374,3.49208461855,24.2887529324,9.5738567111,1.31396988473,10.6001642376,2.68294664381,6.41285979804,4.20240859384,2.00899559167,1.89806847174,6.8932466673,6.02979431571,4.08249245883,1.91402566881,5.40190066434,4.82554087236,12.2047051894,2.74710373811,6.40738080172,5.78414872839,13.4588654667,9.47174745073,6.94228892126,5.18296578869,13.204154081,12.5839762959,7.55636545054,8.49876011477,4.03094534984,5.64026155727,2.67851145206,1.21406286371,6.09209379717,7.07409442749,3.33530772148,5.17571415187,2.75886671735,5.15233550081,1.73616376611,6.78090068132,11.166146804,2.41758044528,1.16907231567,1.71042233313,4.80802901517,11.7608624346,12.2277273287,2.94133726091,11.948714417,2.66898548125,3.55942412772,12.1656274069,0.0,9.82853434067,5.14230413677,10.7595798177,5.50381761195,0.890508076723,15.4049904257,7.09086308234,1.87355658908,4.15158022104,7.376220967,10.2409524278,gamma,0.0007048303509177542,0.9,gamma,0.0007048303509177542,0.9
211,108.01157384,74.4418040494,49.2150152537,69.3327664499,81.2903162023,93.2300355225,81.1698448449,90.6729127654,84.4910240765,31.3423818489,86.2123779139,52.0195723584,47.8316065097,65.0007481129,71.8537200611,92.1997343058,104.490413947,73.2825400175,116.04389516,74.4716841164,116.612569198,62.1460090862,86.5797109224,43.4029368253,76.1797378617,79.2990104266,69.6511117188,103.540705508,65.4680565661,83.1392800334,79.7858125458,66.3371804051,97.3246090071,115.000750559,94.4963342102,94.9831954375,116.418420768,63.4340644283,146.834652749,79.0832743845,103.370917936,86.4234223387,96.9133493294,63.2733856922,73.9739371121,42.2465886438,52.3231279348,61.1438232206,118.870798962,43.476259262,77.1219830453,98.0751468489,79.2709101483,87.4284604787,116.19094908,93.9702574347,100.859319948,72.1471534843,85.6809210518,94.51478801,75.4226386973,114.374548067,86.5836948089,80.8110898252,103.811710803,42.4304898047,71.4201819648,114.575405026,39.2880952866,60.465654126,99.3752686055,67.8617731198,72.6062475035,76.9524659552,111.464292666,105.949511287,80.5597134861,57.4201952538,68.2768247714,104.954629281,99.4487198884,131.509137595,113.473891128,101.379327162,68.4447594604,102.027511873,40.7317746151,90.3684514824,59.2130045821,63.1249851916,114.324051605,131.334988131,110.575337156,40.6080375341,67.8148080232,t,5.4836990266359894e-05,1.0,t,5.4836990266359894e-05,1.0
212,3.86665226821,8.23351921265,3.29189618158,9.7647184025,8.6451260467,7.31949276022,14.824081505,11.9542055975,12.2118432931,8.0020572778,4.83423742083,13.056386287,7.3587086938,7.97664798993,13.5330961975,8.90000988502,3.40572084292,19.9338103943,7.50651789074,17.9492043673,6.42393545546,8.74481441946,5.97139236303,16.7643294917,25.0918791916,28.4468259732,29.9154413135,4.44306962942,12.3144873343,5.64363941673,17.2643740351,38.6117683624,6.63852199849,10.4688041863,15.1873019177,18.4044388424,7.15810164569,8.98263394094,9.55943935084,14.2199219223,17.0720714209,17.5856720321,22.9132183997,18.2715150921,10.6428240485,18.6769163199,10.6652254385,22.3752928473,7.85799441367,7.80515148273,2.53056506867,14.2134629448,5.87827588109,14.6770765778,20.6792975788,18.5357998929,19.2509836049,8.76939024304,29.1306185513,11.6265313175,16.7593047908,6.68573330947,10.3312080229,13.8408095918,16.5728784644,5.18011162603,12.1740274182,2.64895170869,19.8715373969,12.463941111,17.6749809295,13.2186524015,3.50811945049,3.74790830613,5.33311808217,5.73722113945,14.0976755862,15.736350709,20.5302978292,31.8886767059,29.1731717386,27.6539874538,46.1797285241,22.5287393694,20.9327813779,17.4523505703,42.8450334057,20.6393160448,17.2434745765,13.2012060312,7.31648145314,33.8967578635,15.9319525234,29.1166617118,18.1564984319,beta,0.0004503728676087902,0.9,beta,0.0004503728676087902,0.9
213,11.970414507,6.0519884811,11.2064550862,2.57997576521,7.08813231285,4.27415635633,9.43835405173,5.4452196422,7.46575572502,16.6580716883,4.57351450375,9.28021847396,17.5169261298,8.71230722483,18.7502379337,4.13877760297,2.10140222223,9.2232853148,4.61218783024,7.49387243247,3.2012967386,2.46648611831,3.06787130578,10.0059348798,5.32552223712,2.54577561025,15.6828689877,25.1119349773,2.25080260591,2.30279578738,19.3302998294,24.2084727293,5.03946195506,8.16899730241,11.5738847347,9.4663979692,3.99222460599,24.9453300808,9.71546937289,14.837269526,17.6309471375,5.88293875881,5.03175939449,12.8876625693,6.89890570736,13.9207601028,16.2151546635,3.18240968649,17.1640745187,10.2987743776,5.33828726391,4.76410049576,3.17512711825,7.77705425578,9.95592008498,9.02839241975,7.05244366913,6.0094806234,5.08807348976,5.60601911122,10.7614806399,5.79992637257,19.3783110938,11.842175311,30.2711249176,10.8244785393,3.06103184603,1.85756364634,4.32845369042,7.27688393327,4.49580092194,4.50518524231,20.4311825675,13.8225609088,12.4935196507,18.0760281851,8.75482110335,2.05155387021,3.14215145142,9.31040338696,6.11545803748,11.3627770231,5.83993294332,7.90204024113,7.4767857174,4.50213974423,2.30654465552,5.29213231918,6.75398333515,12.8572006623,8.84209138904,3.53451101203,7.97651326732,11.5135599455,4.21551509333,gamma,0.00033255217288927214,1.0,gamma,0.00033255217288927214,1.0
214,17.0410543078,29.5679514745,17.9420015287,14.140879827,21.0575236452,17.9941982602,22.0548205412,30.9545464767,32.2094032708,10.1779510101,20.5862469943,48.3120621419,32.1410265593,45.3481371232,18.4960384524,13.431916759,40.0836435377,11.4421510927,13.3264117894,9.12851316136,13.6695370738,11.8603758321,6.67262009007,19.4194130892,19.5929678584,4.774912463,27.0763012381,14.8265969954,19.846019131,13.840637893,12.5405320143,9.23351911596,4.65181103544,33.331590267,34.3274632386,22.2020054696,25.6060427685,70.9581779097,41.1087098091,23.7835780201,28.6713787482,34.0031755451,15.9373701482,17.106587938,11.9258522441,22.0670746679,32.720064668,5.70865242732,23.7124031968,28.07841744,31.1139000348,16.6011445171,23.5560106476,19.4003690402,23.0447484966,23.0343760467,24.1053983019,12.6978099839,14.324883825,32.1024902155,31.9730164351,31.4250556187,30.2932031858,32.1705304026,21.7722128846,30.0910729597,23.1096221048,29.2154093016,51.3512005999,13.1712670898,22.9041394486,38.1585317372,27.9598434107,24.8026714815,30.9575818555,34.7582681838,12.3971777529,5.7583387039,30.7245711471,19.1550102469,14.3312916059,10.9520742391,12.8564882357,10.3586917201,16.5177061323,20.8105900066,1.71380133623,16.8607335689,15.9713201812,9.4708978123,9.11068468762,7.09559729482,44.5083118113,41.395573908,13.9753489507,gamma,0.00016923383676541374,0.9,gamma,0.00016923383676541374,0.9
215,11.8778000814,19.8214351416,15.51393626,7.88144495364,19.8489480896,13.5383902587,24.8703295465,19.400569789,15.4541143508,14.1373641951,14.546166082,22.9316372649,13.5976138907,8.3760058603,17.2371457829,14.2946171037,0.0,14.4526122293,17.4909154736,15.2637231698,19.3465032903,31.5804634095,18.330531052,9.47930672827,10.0689525088,29.8653676068,19.6773301327,10.35898002,9.94465189823,44.970141568,22.0123789307,18.8398586538,12.6955676176,26.0991659037,13.8514325349,18.8557438619,13.9298589747,12.2932438728,10.0691374229,12.0016559565,10.4393765946,15.3545754009,27.5499223045,10.5473134219,28.4685026674,10.1580568814,18.7783749883,20.3193030842,9.31672779398,9.98567374509,16.3884213971,20.4079198542,22.5476932519,18.9354364489,18.9341204573,20.1186322433,19.5739167715,9.78209901476,16.7626860685,21.9992210224,13.4258986762,14.1307297077,14.4053228252,16.6517230456,9.1113336354,10.4823956961,24.2779548704,12.7721240062,12.4320076165,12.8176041004,16.7821977677,12.5990280702,20.6676850024,14.0632522679,17.8797564388,18.184073781,18.1678994325,39.3175636604,24.6174572359,25.9361237208,37.5978824316,25.5688810121,19.9594011316,25.3589830088,36.8292708928,20.8000955083,12.7182099162,15.7493857819,19.6952630475,23.3063637424,25.613056952,20.7419988337,24.7198152248,37.9681268722,15.6821743554,genextreme,0.001032906098239761,0.2,genextreme,0.001032906098239761,0.2
216,3.39200333708,0.445689074189,5.26469921238,1.75264176455,28.7118354977,5.11830223671,9.13973946026,4.73955288006,15.7420792145,5.2078768019,3.57407665495,5.80156691282,0.0,1.87067634019,1.77939636944,12.0232035379,13.2968037165,3.69411167355,6.72567344996,11.0497467453,8.57947525945,13.772197608,8.63386638912,11.9259333491,6.24200745932,0.873922970682,28.2684942568,0.797788745614,4.23107605246,0.584647635137,29.8411503616,0.646222064643,10.733084837,10.5416487482,8.68315098826,4.65614690811,8.29567102266,2.69710529412,2.12200829986,5.44102972743,3.12126815354,4.84105872818,13.7333763639,5.11098670295,11.0214225325,0.732671584358,2.24003167516,3.31364307563,1.02217813511,6.92176041233,5.47084067227,1.71192263677,2.76750944767,6.08639028714,8.09509869634,15.0993875532,6.7815964972,1.03496610736,6.32933976968,6.66297650372,8.67377646435,0.695991164709,15.2691752474,2.22307984177,12.4484064484,7.36699837381,9.52191204013,10.7936538503,42.9771183182,4.8869794898,5.5267529064,5.27971565646,1.8657414306,0.641843624291,9.16828865521,13.084321657,12.4739744292,14.6289778814,1.60651352403,9.92092164185,3.67855825025,25.5478193309,3.88609216191,10.1096302798,3.39450508831,9.85433384577,14.1871824901,14.1723303508,6.03695085779,15.6414941168,8.97101617236,2.04629584907,13.4662932043,8.5963477435,14.6626611942,beta,0.0008479695296583689,0.6,beta,0.0008479695296583689,0.6
217,1.08821950063,0.0,0.0,1.18657113252,0.751276696754,2.94916788587,7.08143174051,3.59152784911,3.18894423111,0.96310050446,1.11893585246,0.732347697082,1.29310641902,7.28302642558,2.68725165997,4.47730558633,0.0,5.73306941544,3.45653805787,2.78101214916,3.62813630375,2.31306832148,1.61063243553,1.57988445471,0.0,30.5366417727,5.18665416363,1.76740891336,4.95609419955,2.57722222836,0.0,0.0,6.34778380878,5.71309492869,5.08068355429,2.06939862582,2.62928771093,8.83215167131,5.76270881433,5.47242028355,0.664323965111,5.74612622953,3.28519828235,1.6686794369,1.17786195004,0.0,2.3737649095,2.88713456094,13.1711911785,3.16455282179,1.78344585792,1.27267932865,1.22285301176,3.69832743142,3.66907720133,0.822656287382,5.20859946021,2.31476290679,1.96813392131,6.46609228355,2.76822653117,6.54864414067,0.0,5.89971188778,2.1622232084,2.04027981497,1.27348271457,0.846345566676,3.82428720943,3.71881991877,4.40014558317,0.0,2.36502434865,8.64196594135,0.0,6.5475631083,3.89468858608,1.16565560808,9.03663857268,5.14579671973,3.28401257041,1.09520742391,2.99013202458,0.0,1.09822223445,0.419779929532,0.0,0.423370585535,2.174227512,5.99859362005,1.4504038123,0.0,0.632220338229,3.03922487964,2.00466071014,lognorm,0.0018858737478431125,0.1,lognorm,0.0018858737478431125,0.1
218,29.4861177459,18.8831423538,58.4836874812,26.4420301,19.2936566181,31.7569817276,13.437656616,47.774693031,23.2185003048,8.72735518856,22.9218897931,8.84538702882,21.622872285,138.377502086,167.25115399,19.4598989142,34.3953651086,27.59789273,18.6673877644,7.2072795774,9.47583834625,19.0238068072,7.20949756858,8.52479320355,5.78376484822,23.1526259479,17.9443485282,9.45072821727,8.91664109264,14.8190278131,6.7293606281,19.2623884653,5.88744834173,26.7963924251,39.1234533178,24.5355826434,38.0012562629,41.2552929968,51.3754852599,62.8438933518,63.7856454755,21.7847642768,14.9913162125,41.9058930285,23.0734742712,13.3122701429,15.9142548862,13.5389113123,61.4691080625,31.7349855415,13.0143346389,20.8471631623,17.3988384656,16.5790735426,23.622969832,10.3717172435,20.3447894916,16.4147850361,17.3665453398,57.811424439,62.7926051488,44.1321670349,24.4797098577,43.39280845,22.1971584862,13.3412308859,108.503063947,19.0702540024,28.7989731334,34.2517246697,42.3753150727,65.2154608715,54.1984746565,63.9665940566,24.5833371357,10.2967452842,17.9813932185,5.01231911473,45.2186306617,19.2749334756,12.3121460679,11.8366648508,12.6190048258,5.12840147454,10.649427728,30.0142649616,27.2275355146,15.5482847538,17.0699989772,11.8036842201,10.5933196957,24.8080152611,9.54652710726,11.0698774813,16.3007553745,lognorm,6.664619262309013e-05,1.0,lognorm,6.664619262309013e-05,1.0
219,5.66105676394,1.40743918165,1.03893177362,2.31871239658,5.54202664707,1.89131418768,3.46606222239,8.32054838944,4.51144953097,6.30176873289,6.93088421233,10.0354520366,0.0,15.5224098565,1.13784529746,6.84700146982,13.2968037165,2.93849792214,11.4419738723,1.51788067683,6.93614293363,8.37897198086,7.64776489798,6.67062325323,6.20485265302,0.0,2.20002629216,2.9947762143,2.53215293165,5.35728139136,2.05384435687,19.4487986763,3.88862328744,3.78791722048,9.52628166429,5.10745192757,11.4078891295,13.3003175234,11.5046136257,10.2542483325,9.81723192886,9.42954047923,6.43524600246,5.96106868024,3.08137099429,3.36532202307,6.08486216238,4.23227679956,6.79322552293,6.61984194524,4.50681588421,10.4967887992,2.75678266686,4.38515966868,9.72463155079,8.0599489422,9.46923381867,10.5722344301,18.7643677271,7.95826742591,26.3212206006,15.4067135097,5.28817766596,7.59908542068,0.0,0.0,5.5729472922,3.8690083048,0.0,7.43763983754,8.20510239181,5.92515766825,9.93310226432,7.48435511897,13.8746060066,7.08779108753,3.53264711188,6.38779273226,1.52382532794,5.60368541089,0.0,6.71867631209,7.28642280359,2.54721927544,5.57985640334,10.2951027718,7.19023417755,8.12871524227,2.83343478957,10.4814135834,0.988423338751,9.02230442544,5.4160208975,4.12624691688,3.5167476458,beta,0.0010182212979117887,0.7,beta,0.0010182212979117887,0.7
220,7.15446437651,4.8087505373,5.41645329168,7.28271640053,11.7482254463,22.8453657246,15.9012269956,9.70028489452,15.891394329,13.423956414,9.75538248068,13.6857475892,5.03911573597,4.15121996841,14.7435699182,6.67227734938,0.652159310346,13.2172437151,10.536194321,7.93968354035,5.46354643388,5.36962288914,5.47834161746,2.98422619223,6.86125423108,8.96720961221,10.2749831299,10.7394638833,5.5296160174,3.47209105765,6.69311631592,12.6883216923,5.47556923963,11.7383808371,5.28872878604,9.29027893721,3.03709560079,1.34276486746,2.63170637189,9.49041146689,14.9841961019,14.2916472888,11.8932494779,16.7917427612,10.5481744276,11.201182527,12.4817685382,9.03323161871,3.62021422852,2.76199486566,9.67639881021,7.66986391871,8.302528343,10.8836492982,4.67833625957,8.68475118578,8.37542793202,9.13663628114,10.8359191463,6.80804908701,3.46028316397,1.12834931248,6.4788931669,3.86901395539,8.07396643137,12.9136273319,9.96587849108,10.8596028555,2.81595424746,14.3501437211,12.5414777491,6.24787867415,6.76659744197,3.93129219878,9.69947571518,8.00617865223,11.1794018851,12.2160707726,10.8321536878,6.81381980896,2.57615120364,10.5413714552,10.4924488372,3.41893431636,9.42918080087,8.01779665407,8.56900668113,14.1405775569,5.44713381996,11.0726728112,6.6288826088,5.27519124728,16.669542918,14.1091023609,10.8137126307,beta,0.0016986198662753938,0.8,beta,0.0016986198662753938,0.8
221,168.141489651,131.443090906,56.5459046226,112.658941747,69.9340612065,134.913745388,117.686143459,106.818989577,102.131538318,106.262088992,133.207683717,144.341153922,77.0931383627,143.379984883,135.706208828,95.1263633232,118.668840434,125.671760115,162.821682792,202.950199588,117.551616241,86.0319799161,104.975982074,82.592848438,114.969355645,81.426822877,94.3184456202,97.0847535047,200.90577491,112.073372181,97.0622680183,104.228162619,115.519974047,164.316518987,164.782773294,137.053629203,89.6533450496,147.194810816,166.359209508,146.353236149,108.421889036,120.552886372,98.2232701635,120.081950421,89.4123419572,56.7510023817,69.7530261435,92.7382616545,164.048942996,78.6329874306,114.429742343,43.3274104189,103.191631343,111.995921273,129.416447989,89.6695353247,111.182764078,90.4649407179,81.5545493645,175.340941554,97.5915195011,150.99844678,64.3453317765,149.363176869,53.6556314085,105.495905403,68.6512333102,95.3182955093,49.1500835244,175.727637487,107.399688691,116.463556608,110.775112686,222.891660028,113.323447376,93.4810495264,111.695280267,82.1554072572,66.847500239,127.500196265,136.222698106,135.647757956,125.380445724,128.459098304,94.3250874704,88.1642797,68.5907106221,110.796082234,86.2867631225,113.865777103,163.186544481,128.783762138,89.9333431131,86.3295154679,121.081506893,gamma,9.612343362157165e-06,0.9,gamma,9.612343362157165e-06,0.9
222,19.7152958466,22.8357007223,1.01558499219,6.31386474186,4.95407097135,16.8936029984,29.44553168,9.11047386945,10.6120384948,69.4026869696,20.3363875321,20.0251323421,11.3180139149,4.64516259756,19.464417429,13.4428370165,2.60863724138,9.37920561271,18.0114784341,26.7805101234,0.725627260749,11.8485744631,13.2247166646,4.78353904343,5.67230042931,11.1836809147,11.4548854988,10.6903691912,5.48633135191,15.3917438638,17.6993057813,7.04630597409,17.0566404633,11.873663595,7.30348260929,12.8676967744,0.461466822735,4.75755483212,2.18442030868,6.11069492465,13.4868309742,10.7345215277,13.6606029842,5.63572866424,8.43433289222,29.6669900853,3.95627484917,23.8407323593,4.024826407,3.04154900186,7.89295295229,14.1458870512,17.7957293553,12.4369468194,19.9433795155,5.73776727022,11.8443551725,11.7630018869,18.0039523484,12.5384161268,4.30228540053,3.70140755777,3.36202023796,4.25377777416,48.4812937884,5.46110824725,0.443966450951,11.7499144257,3.94725464382,8.77727237312,14.8159491375,0.0,3.33731213643,0.0,8.42462677124,18.0976373043,18.2227542013,35.1445165835,3.94540821343,2.92176593408,6.60283799493,6.28691184689,16.3539711814,6.11332626105,12.9900831974,13.6638367063,20.6429303807,9.75869199658,6.24512157702,10.3416614023,7.155325474,19.3733723892,24.5828341515,10.0161316289,4.33006713391,beta,0.00029431222678160806,0.6,beta,0.00029431222678160806,0.6
223,49.8497145716,65.9971689595,20.1716191552,59.0999511786,98.2103739814,135.287734069,126.88987176,99.8360483335,74.2736040986,69.2005547649,74.2734410027,98.0316050141,49.2980158508,55.468706312,70.3890468591,47.2082732919,15.7484396424,50.2782991413,100.895513009,175.787565657,85.0264413772,80.4971378612,71.3499212258,48.8667038978,72.6500312627,52.2200638858,61.4778296836,24.5841670379,130.795437969,51.7114867487,93.7761170473,34.9954102699,69.9346487177,70.6592250743,74.7977356883,151.154159201,41.3925008207,47.1588281899,32.4230385817,75.8081930293,59.6204396625,123.141800388,161.047489215,117.993477415,150.082749009,71.1188163325,106.75255431,102.854168734,30.8676501426,132.139649099,56.708758158,59.3654224897,74.8192961142,94.0960165051,82.0022984824,145.162387925,111.307770465,78.1009907686,110.662802758,82.1732561035,38.8243770997,52.9164191592,28.1685931743,64.0097364057,25.5717264994,180.546437758,77.331945759,84.5026586572,53.847439518,38.0884322516,80.7118491754,85.7534256867,51.4261405589,18.7853875038,102.03041048,62.2774814459,94.3721442744,77.5860372736,81.565999143,106.960617833,38.8163323252,124.369227658,127.139981897,136.34981757,134.049671527,89.8643884146,40.4354029555,86.0500715099,40.5470300908,53.8690907349,72.6598591301,79.1145810737,39.4821601224,147.269301923,94.9750968446,genextreme,6.445312459913488e-06,0.7,genextreme,6.445312459913488e-06,0.7
224,3.65826981064,3.56551259351,0.9455446479,1.53492229069,8.84111127194,4.87253824622,8.13724761748,7.4568965313,3.02896375129,2.47314697442,2.28132552444,2.89506199003,1.97298711355,1.31367720519,8.77593447512,3.46172163626,10.6036273053,2.98647339842,6.84019730127,3.21620870685,13.6908790521,7.41125972392,19.1961090276,5.74902398798,3.18292840684,28.1301872157,3.02349982051,16.2257957185,5.17251752704,4.74877058744,7.58714268303,0.0,8.97654160745,9.22004026743,2.49654278099,4.13879725165,4.41076428242,3.56527223429,4.8057246791,2.26012004063,3.50088184788,2.2731927941,4.84462784676,3.27438983844,9.61219484226,4.23459339434,3.58850845474,3.83857663216,1.07541657965,1.61023182452,7.71219830453,5.93541598408,14.8887717572,6.14979018596,2.24980665067,10.996519487,12.1256195434,4.69629782051,8.67768138034,2.73565442766,18.6047891449,4.47121596722,3.22193606138,2.44752540272,0.0,1.06290026289,8.54051251697,21.6862312085,6.33282287092,2.01480733351,6.09005656802,6.13169911203,2.77233409758,0.0,2.54969788789,16.206839377,6.85684610225,4.72090521271,17.0928313917,8.02395420703,0.0,17.7234047543,10.0066873169,19.007916282,5.09175763247,4.78549119667,0.0,14.341678585,3.12256078851,19.2105498191,9.83051472779,27.1865019948,6.59616552886,6.78834170196,6.9762192713,genextreme,0.0004269074650233795,1.0,genextreme,0.0004269074650233795,1.0
225,10.9748094319,9.53540045568,4.7277232395,4.38704739823,14.3178095106,20.0885348748,16.1145231324,7.65701098623,5.88728165744,23.7802593694,5.58381580743,15.070342454,4.23925609534,4.3508989036,9.73220871448,4.68479047935,2.97094796935,13.2412314532,6.99636618943,7.71677798641,6.43460644458,7.49386930682,9.09404708499,2.62216933803,14.9610020057,8.84055410921,3.87155464821,8.02698214818,4.66392270744,10.4997942637,5.60578695052,4.36199893634,5.34231423601,12.7477983382,7.63197508047,11.3706850025,4.02441996572,3.03279651099,3.30783646743,7.25121846367,9.07909418984,19.648384012,17.7982894284,15.154547842,16.0378524447,1.63919744297,12.470624102,10.4767988992,2.59803609341,2.49362289491,4.06095441973,10.5080514481,5.30975649843,17.9844379665,7.0753265229,13.2978744176,12.1047851455,10.1159590494,12.6363143812,10.4970376334,4.32535395496,2.81560062087,5.28817766596,3.16361362099,8.64889283361,2.08914879257,5.42106403266,4.62742186455,5.14003875737,13.93217837,10.1819793929,5.70570738424,7.38413157745,1.48999412782,11.9729563319,12.5765073565,14.5365137368,8.13627614437,5.5046713397,11.1528602633,8.32027213069,14.3219432358,3.13046313043,4.56235274667,6.24544563634,13.2230677803,31.7633104797,9.34590567568,5.81721509859,8.77213690674,11.9147987247,4.66396001963,12.2018525278,6.36684336099,21.5586940371,beta,0.00013884290948770463,0.9,beta,0.00013884290948770463,0.9
226,48.4836517942,24.3369691827,15.9691984979,31.8959029201,11.6175686295,65.2129406068,80.1140289679,27.2155658713,13.502352497,76.0373793336,84.2895464005,70.0307485335,23.4358874705,13.7673371104,53.2729484483,36.6920652928,30.3374849553,36.5932945324,54.3884181155,42.5537317022,31.3940500165,12.9815058858,20.2260372517,12.2879902033,11.2455213751,100.957101439,29.399234027,18.0177519779,26.3495401221,22.455241823,23.7762687901,13.396680494,62.0604894129,23.9762672417,33.2105888366,16.4010848536,27.4733736326,18.5787725196,10.204363442,11.8970207694,30.495633446,26.2153854172,44.807609484,29.049714977,12.9038983276,9.26394918528,28.2511457539,21.0192144929,16.6103946956,23.1247181465,62.4808565765,15.9816988262,18.2677077108,24.6097273936,20.8790467674,28.3764352293,25.8450705216,22.4131369917,31.4006821083,21.8852354212,45.4104493885,21.4175462958,11.0899973127,19.5908911056,2.01224240782,20.5005361049,38.7769644923,55.825832898,28.8481601071,26.8569530733,39.6650804744,29.1223435721,8.19875107531,5.21497944736,20.9925126103,19.275334299,14.9972937948,28.1972091594,9.95802132911,24.289904855,11.4766375694,32.4349890928,71.0291289594,30.4647425342,2.04114031454,22.8255336683,140.699223987,20.078350019,1.0061584763,20.0598130735,14.2461885563,41.4972853029,37.2483149273,39.3435425112,32.4755035043,lognorm,0.00014026486976796075,0.5,lognorm,0.00014026486976796075,0.5
227,326.871038302,233.881206011,405.405186135,302.956647873,265.734189289,364.606907977,362.187505029,252.723491905,204.433722482,349.129877932,455.678478324,289.963916314,400.623032004,308.798218561,428.410859232,374.117102639,409.133351048,288.008777977,481.447859669,296.061033833,284.520583138,556.599766909,292.861186186,310.721580846,232.737706698,308.089511041,172.216583272,306.706814833,261.374452611,248.54683444,217.18800002,222.461945754,588.526780531,207.232372331,471.145801668,429.785475241,532.049783041,213.407009453,477.056591413,234.351428472,196.629348848,202.524639489,209.233862755,297.161372678,178.130586694,146.397717085,238.112023739,229.844344952,460.331534534,354.810109666,279.627440088,218.855793933,280.301509213,260.499617619,188.479129127,257.751752219,364.299863446,229.050241094,597.261549644,341.335063814,388.762813472,584.284582773,194.588594953,413.727984015,288.27559712,224.540734846,225.383073823,225.028997228,222.189857193,180.132349264,295.660023751,197.208352283,176.9695164,381.725034054,207.641021745,296.174587334,208.590743907,134.201930158,174.909159929,236.793866001,204.258619309,216.830008254,351.583393649,208.838017662,194.363149191,200.402938359,265.703635737,240.686177877,283.227828558,180.549067829,350.29938,129.753759521,234.732874579,199.313254971,210.959037931,gamma,4.353139614021501e-06,0.3,gamma,4.353139614021501e-06,0.3
228,0.995605075048,2.16980207171,1.3424399322,1.73086981717,1.36100850861,2.59654998647,1.90900042402,1.16908971041,1.85577356593,1.21279322784,1.46656640857,2.36868708275,0.933169580735,1.90220459312,2.17885269727,1.12478652535,1.77532256705,1.36730107398,1.85320413946,1.43296427533,2.1235268366,3.04475319868,1.09566832349,2.34788384242,3.71548063055,5.04088901929,1.94192264894,2.97022886829,2.45640476703,1.70621656785,1.30479523848,2.41090539502,1.79288550324,1.85233314628,1.37966837897,1.95932423083,0.965860791772,1.08810256501,1.66432023519,2.05084966649,1.76098574879,1.24183680418,2.86935039851,1.3433394209,2.13487478444,1.78821539233,1.17016580046,1.34514223862,1.12865502419,1.26358469563,0.0,0.698284233421,2.47788636593,2.11332996081,1.85030827345,2.23887470617,2.67722012255,1.91413086523,1.63265654836,2.04137849336,1.52252459215,1.07562270909,0.817157696727,2.30858291261,0.0,0.757469152863,1.5071492677,1.56079312296,1.57398316015,0.782345400779,1.71116772679,2.45267964481,2.29932922785,0.790843037073,1.16861153195,1.81516601022,2.81953511724,2.89082590803,1.97270410672,1.27554706824,0.301711402229,1.79024290447,1.62999976791,1.66418325995,3.5387160888,1.54269124103,3.89148874842,2.54022351321,0.809552797021,1.58027466335,0.397518081889,2.48478781673,1.40142174974,2.15185995128,2.71488336174,t,0.022984424141358747,1.0,t,0.022984424141358747,1.0
