,11174-r1-AD,11178-r1-AD,11182-r1-AD,11182-r2-AD,11186-r1-AD,11186-r2-AD,11190-r1-AD,11190-r2-AD,11194-r1-AD,11194-r2-AD,11198-r1-AD,11198-r2-AD,11202-r1-AD,11202-r2-AD,11206-r1-AD,11206-r2-AD,11210-r1-AD,11210-r2-AD,11214-r1-AD,11214-r2-AD,11218-r1-AD,11218-r2-AD,11222-r1-AD,11222-r2-AD,11226-r1-AD,11226-r2-AD,11230-r1-AD,11230-r2-AD,11234-r1-AD,11234-r2-AD,11238-r1-AD,11238-r2-AD,11242-r1-AD,11242-r2-AD,11246-r1-AD,11246-r2-AD,11250-r1-AD,11254-r1-AD,11262-r1-AD,11266-r1-AD,11270-r1-AD,11274-r1-AD,11278-r1-AD,11282-r1-AD,11286-r1-AD,11290-r1-AD,11294-r1-AD,11298-r1-AD,11302-r1-AD,11306-r1-AD,11310-r1-AD,11314-r1-AD,11318-r1-AD,11322-r1-AD,11326-r1-AD,11330-r1-AD,11334-r1-AD,11338-r1-AD,11342-r1-AD,11346-r1-AD,11350-r1-AD,11354-r1-AD,11358-r1-AD,11362-r1-AD,11366-r1-AD,11366-r2-AD,11370-r1-AD,11374-r1-AD,11378-r1-AD,11382-r1-AD,11386-r1-AD,11386-r2-AD,11390-r1-AD,11394-r1-AD,11394-r2-AD,11398-r1-AD,11402-r1-AD,11406-r1-AD,11410-r1-AD,11414-r1-AD,2426-r1-AD,2426-r2-AD,2497-r1-AD,2497-r2-AD,2498-r1-AD,2498-r2-AD,2499-r1-AD,2499-r2-AD,2500-r1-AD,2500-r2-AD,2502-r1-AD,2502-r2-AD,2503-r1-AD,2503-r2-AD,2504-r1-AD,2504-r2-AD,2513-r1-AD,2513-r2-AD,2514-r1-AD,2514-r2-AD,2515-r1-AD,2515-r2-AD,2516-r1-AD,2516-r2-AD,2517-r1-AD,2517-r2-AD,2518-r1-AD,2518-r2-AD,2519-r1-AD,2519-r2-AD,2520-r1-AD,2520-r2-AD,2521-r1-AD,2521-r2-AD,2522-r1-AD,2522-r2-AD,2523-r1-AD,2523-r2-AD,2524-r1-AD,2524-r2-AD,2525-r1-AD,2526-r1-AD,2527-r1-AD,2529-r1-AD,2529-r2-AD,2531-r1-AD,2532-r1-AD,2533-r1-AD,2534-r1-AD,2535-r1-AD,2536-r1-AD,2537-r1-AD,2538-r1-AD,2540-r1-AD,2541-r1-AD,2542-r1-AD,2549-r1-AD,2550-r1-AD,2551-r1-AD,2552-r1-AD,2553-r1-AD,2553-r2-AD,2554-r1-AD,2555-r1-AD,2556-r1-AD,2557-r1-AD,2558-r1-AD,2559-r1-AD,2560-r1-AD,2561-r2-AD,2561-r1-AD,2562-r1-AD,2563-r1-AD,2564-r1-AD,2566-r1-AD,2567-r1-AD,2568-r1-AD,2569-r1-AD,2570-r1-AD,2572-r1-AD,2576-r1-AD,2577-r1-AD,2578-r1-AD,2578-r2-AD,2579-r1-AD,3350-r1-AD,3353-r1-AD,3356-r1-AD,3359-r1-AD,3371-r1-AD,5784-r1-AD,5784-r2-AD,Popular Dist,Popular Score,Popular Bootstrap Score,Full Dist,Full Score,Full Bootstrap Score
279,121.84672029,171.94192485,238.127590946,176.592555986,167.816574843,111.340167928,299.58020109,166.053982918,283.478820346,264.409415026,248.369052731,236.216636755,319.148291294,318.980288873,272.289306359,281.678878208,370.847915145,396.74270542,364.383587818,297.649015391,242.069209112,115.251027034,385.604391836,155.488629673,224.05007166,118.388582406,295.591415273,208.910007139,787.658667512,409.919835108,304.892886773,138.054527847,209.651838919,113.417794682,303.79019891,174.211075032,280.004981512,373.711081398,148.466755559,136.289385452,258.97983595,382.727277019,263.107554747,392.587998172,219.239209879,222.561079631,161.983985476,387.893382166,233.634266514,328.668777195,330.71928919,213.60932517,233.575623455,234.927744438,255.424967241,233.206973685,122.533249646,297.685531641,244.166285963,505.586735312,407.060196159,456.540713896,279.57330679,376.91969127,262.560885931,268.938526156,184.833578164,68.4290488237,170.634455522,375.528534546,143.814166294,194.430265755,333.447930699,105.184066873,153.656228516,128.008992793,179.611134578,244.888529465,396.364951507,482.406030256,139.34618546,124.304041755,347.998793565,302.333520727,197.068551947,223.781245016,249.495926574,165.097804674,247.221183043,203.266819591,387.30012491,326.37319812,480.89176612,473.641637773,401.704342889,421.445014501,360.190367664,322.603944029,256.453334875,257.326670522,415.082909518,414.819015238,333.471456474,359.920958733,159.157503749,66.7600413137,284.329180363,143.072271869,204.582777832,130.872497314,485.580974523,204.062957911,313.729288639,131.725908978,198.745473282,83.1712385904,148.022148984,114.011795079,156.18125798,137.474422796,80.9956593709,125.475991465,455.021575597,119.422767691,175.860752689,129.795847159,95.0624088935,272.662412881,242.462429965,101.388926535,292.451169243,86.1097649076,277.788726493,329.127907432,84.9597157094,224.021265385,174.060638923,363.864600644,390.184313953,626.020662659,186.125459605,216.86454014,295.570209253,284.334380997,249.989766519,200.54857083,218.525607447,320.392304049,397.780120722,142.121683673,104.411879472,159.386488962,337.27784951,139.050693653,272.692112817,210.725080142,141.100011889,355.392894999,338.130994181,190.700618455,195.438613808,239.538200609,159.25128618,190.832667023,131.875109748,137.142739555,285.633767813,101.291962646,259.764685366,379.564926908,238.202766551,104.02470805,genextreme,3.5745609004118944e-06,0.6,genextreme,3.5745609004118944e-06,0.6
280,7.51892298897,0.0,17.1523147828,10.1644332081,10.3336165665,3.4364973352,4.96285691618,12.3387739856,14.4401931477,17.6788212772,5.49885010485,12.8370322532,5.6429792664,10.3861999459,4.53145060986,8.45719182262,7.17950039344,15.2613602738,10.7563232173,4.11683101408,9.00986384773,1.05822154194,6.40884804918,8.95148681969,12.1287850909,7.40357750019,13.875696188,4.26591808336,13.2128088451,12.6743576757,17.307683839,1.46467320205,8.96394329958,7.41485486126,27.3934309577,17.1252204087,1.09749359291,9.10451385487,12.8248969322,10.7332180781,3.46718592254,8.62193614784,9.15748251407,12.768230105,9.88068783897,14.1141984462,4.87745601544,6.55947841704,5.62230834171,5.19647187747,4.63360473002,3.40564989701,6.87619130686,11.257183449,5.51896530665,3.06030147642,4.71618419336,6.05277625521,12.7505885274,10.6281760166,12.7959011367,12.5137353733,6.18637104062,13.1412776222,9.47584822656,14.3326735386,4.90084925971,24.4389460085,5.67029356687,7.67733342637,4.18456640419,6.02811908286,11.6128988308,2.80759243768,4.73408938368,1.26906363731,6.57143643347,5.8493495571,14.6143188908,8.50517126732,7.16842639042,7.24283072927,11.0932444413,10.9825982865,5.33425053993,9.15818966322,19.2957257446,6.8039526887,16.7946769697,5.46366394346,6.20131204368,8.5712492112,16.0133474042,14.6593897079,9.64799438334,14.2460583629,8.48607091871,14.9967580166,5.73919957809,7.66199725979,10.8159151989,20.6118642394,12.3846110976,8.12935078016,6.23778917564,0.53398098521,15.2007983699,5.79510682132,4.78983896541,11.767260559,14.4980325366,15.8331134053,9.07781506478,13.5863310194,4.33772088982,1.91599926628,8.80691054492,0.833436020535,10.7258483075,5.44920464889,0.604756468011,14.0019704856,11.5388246443,8.06220679639,10.4715499558,5.97290624093,2.69044553472,6.43779933634,4.28765487213,8.98356871363,10.2481887843,7.17316876857,9.59362447597,1.73996041277,10.6295332307,12.0943996036,3.8017172222,12.0630474374,8.56780401782,10.6329231727,10.087313069,7.10686586847,7.6133356786,4.67232287896,12.4296794898,17.1063718796,8.112319534,4.74737045972,6.28147975764,6.88323805012,0.25245669024,7.29780384245,11.6959784167,9.31096594489,6.27598439258,7.4170298196,6.79350862184,13.2083693472,5.92830987834,7.7756976516,10.8525767932,14.467072557,5.09261122658,3.95853558976,15.3869075597,2.11830421786,21.2842686362,5.12971929034,4.98509112439,28.1263289969,13.1079911122,3.2418227484,genextreme,0.0006454767529710708,1.0,genextreme,0.0006454767529710708,1.0
281,176.02313368,51.0418308776,77.7979991936,69.1945527159,135.831032217,49.5418591941,100.952875311,52.191729886,85.6611621312,108.369868113,109.613870486,97.3828808082,96.4076828895,80.653330444,35.0329641144,35.2685162136,38.8250652344,37.737373265,41.9274705213,55.9611718417,38.2761698426,29.4399610993,103.861984717,134.848065404,31.0212594102,45.6229729417,80.6524840928,42.1392720672,123.421974096,116.087027268,32.0436802699,60.8505139399,87.3005400232,38.4393064973,152.819939812,123.717036577,19.3114529177,78.0091300747,21.8376450137,70.3990235351,61.5063174747,95.9307542319,93.5842384467,150.239867338,72.009418569,40.5112489287,53.0331561593,34.5657032067,25.2130846131,87.3932527137,31.9933979403,77.9926468428,48.3159879796,30.5724874722,22.4385037108,14.377416348,26.5463175246,33.0403841454,76.8709440677,108.155840907,47.16920419,50.2655687223,46.2377904501,161.850934158,83.0634658361,50.4582071773,52.9877219739,159.226521841,9.93140175025,45.4752848495,219.758249272,137.782604391,69.79169317,12.6818420675,27.5659868373,261.281479033,29.4922165725,140.426775961,126.478836266,251.202482859,41.2263697416,45.8504485534,131.218750755,134.835209671,36.4969421942,26.0546092943,182.837964911,100.127568747,57.8249904882,64.6958003813,144.6141632,77.5781269626,55.700541738,60.7302625731,42.383863698,27.8383375856,24.1921457239,20.6797400019,16.2189999549,13.1927741149,39.3524089155,56.9659873175,50.0300830163,23.7570548672,39.2104506877,5.09144660317,22.5640073496,16.8615319628,8.55990576399,4.86657151371,136.380496677,75.5240574203,86.8860374387,63.7718895501,45.2568879504,10.7488763869,25.2538159876,3.49142116711,88.0098133946,17.978084629,14.8373871376,10.5744047938,98.3149110708,16.5711321752,15.8816746555,24.0557157945,4.13590058671,13.7514123633,22.4688382913,54.0350351574,33.3518417964,9.21508849178,40.142734572,20.4038523224,7.14103415604,27.4103074653,31.7603951043,43.687216891,42.6760455561,148.673766254,17.407881785,40.5280590576,34.2006157364,12.8000983048,13.0474568005,34.1267820915,26.3753858319,36.7522529646,55.9809808056,35.3742203574,7.13190149927,13.1953287964,26.710197901,16.9053850955,82.0369259302,26.6528875713,23.0324242545,23.128532364,16.4084992356,11.0210168395,21.9306084395,35.7600816773,14.1589232049,23.959557517,12.9148035354,44.5658618143,43.7752044706,46.4416679626,66.576708165,74.1448439667,20.5686658954,6.50655590492,gamma,1.8262380977924845e-05,1.0,gamma,1.8262380977924845e-05,1.0
282,36.0632149371,13.2411930418,59.7657929381,58.0923984487,21.0973288937,5.28962559104,2.72448409294,10.1208297497,22.5045037935,18.1360321723,21.5155479338,17.2031475488,46.7727353628,44.5046530603,30.4305247221,25.1902737516,7.19111770799,8.42587178677,9.99719074269,6.28190017433,61.420388864,33.3637038952,45.8173592527,24.6491791188,38.0256901196,19.6589584936,31.8310424877,14.5441144655,18.0381585009,11.2345674588,77.1961388321,33.9537878658,38.8365019169,27.5299692272,7.34198418791,20.1444764751,111.86674592,12.5734796953,24.6998014991,53.6069216026,46.1102282174,12.874331286,42.2395422021,10.1023359072,22.1103287302,21.3695963252,160.452569179,147.188004771,28.0999013186,26.1544992425,170.96755252,40.9113214466,20.83271085,46.0621080578,104.339042255,91.0289674456,27.9469476331,169.766491444,61.9703096627,6.75423730285,60.5672653802,11.6092772721,50.0776069581,25.5645715333,28.1057652903,20.2576448592,47.6640118267,34.6557831592,67.148801924,82.3481115874,58.2466346336,41.3847553616,19.7853620828,37.0072467351,10.7419247899,23.3216448758,19.7996526307,17.2195525911,9.31349339607,42.6865333756,71.0297095062,66.4446468483,22.6111106794,8.60650274498,50.0459385656,45.2846060992,20.1399137459,13.4469285788,25.3191640952,5.64887289069,5.68092222183,6.17878887312,13.7017972559,5.28407694683,12.2955835397,6.00000533568,31.1269993779,27.2783135292,33.9962529501,22.2166731943,16.8027380766,28.2206226781,14.0936406064,9.67529458958,11.8914375589,10.5802744046,35.5888434019,11.7462357494,70.6733013799,33.2239196824,8.34204005837,4.58915391909,23.6704027814,12.4681144746,22.6117604333,22.5461297309,34.5340979743,33.3036528746,59.0700504819,45.6960862289,10.8647627529,74.593830861,13.727419984,80.4731617698,42.6998318582,100.598618666,42.1925164445,26.9227403341,31.3876693458,74.9007611169,35.2461072207,59.9351048288,16.7794373188,30.518154578,56.1768644097,49.0262980295,83.5341898633,13.2682855987,21.838587415,11.9547277035,8.65549595249,6.03452811909,26.8248593272,31.466430003,58.3923114006,36.7056321236,14.3207273406,36.6050476791,75.3669269542,81.9740543579,150.937543677,39.5655443615,12.8349126445,40.5105043457,28.9215325963,44.6892553374,58.6270285266,24.9170499964,29.9796200161,26.7902187996,76.8083692777,36.6622357136,76.7760813666,39.3353431235,35.9951648749,21.567130306,15.8319205551,41.871762136,6.57981800801,13.3254631134,22.1436972385,11.7644945675,lognorm,4.921322836692845e-05,0.5,lognorm,4.921322836692845e-05,0.5
283,1.11716885813,1.87131870474,4.05418349413,2.82473998037,4.27832098809,1.66546969829,2.08010403776,0.828810740752,3.75468636219,3.57059937126,6.57527595084,3.70194314342,2.18738165378,3.87879689337,4.2238325528,4.96979998656,4.61207387734,3.90749804112,3.67887276162,5.90861238808,3.54934030365,2.35424567757,2.36171954911,2.06405642687,4.65433529953,3.42143689731,2.85819798239,1.43974735313,2.98170190993,2.3541095517,3.9827017381,2.98987009014,2.29537868472,1.88920455228,1.02129610033,8.61091830142,2.74927687921,3.12815516136,1.02306870115,3.20694829014,3.81278966401,5.29499339514,1.85242789142,4.10137568883,6.05555786859,2.46123625798,3.27261564907,3.11844055892,3.30587074336,3.32445095267,2.83227672984,3.34036587343,4.82407796372,5.3647514874,3.39977328952,2.65226127956,2.42921784438,3.53171164983,3.76938422849,4.20095951425,3.82622533988,4.38600229916,2.94652586202,3.3614691931,2.30793493106,1.5951845863,4.60809941455,4.45784478117,4.80912472141,3.32804594539,1.97106780248,2.31129954472,2.04597331763,4.77820448827,3.87431081849,3.56794120982,3.75510653341,4.70491160027,2.38252156644,3.26709979412,4.61355277262,4.17295276212,3.01481475725,2.00380407421,2.28305923109,2.14645070232,5.19668977439,7.17956521884,7.94955414168,5.79935516032,2.76457092856,1.85155626164,3.83024976266,3.58898691636,4.57718803303,6.23199148223,6.15924502164,6.95639091158,5.14662447825,7.36050754401,2.43019116812,4.06150278038,2.83277493916,3.16550399072,5.86227009483,6.40777182252,8.94103947535,4.35747455218,8.45689847441,4.23227679956,5.50636513124,4.78081231943,4.69776929602,2.60544454939,4.81598242382,7.61579582572,2.38887448531,4.74157519791,5.80798010012,3.33602883033,3.16975803923,6.49049673553,6.2105689744,4.76499821212,4.03646022515,5.04305819976,2.9858670052,8.25767194026,6.39967477947,3.24806374543,6.81084197501,2.67671341954,11.4496459432,5.94590788537,4.15557883506,7.3775837582,1.90603806236,4.81028682076,5.80887799577,4.12917698566,3.31578700668,2.80700175574,2.31099834783,5.54479594726,5.98008436688,6.25371132785,8.02954076325,6.91864842191,3.99632074236,3.64467975423,2.71390942008,10.9671477912,6.1546253466,3.91164602824,2.89569901353,4.98503636243,2.58850639557,6.32091014174,9.77990020662,7.03515501812,7.56298552727,3.21732041839,6.05466509279,4.64607071851,5.54283413534,3.17745632679,6.58080536835,6.50069103831,3.01365710291,3.06790099799,7.18089947885,6.68983916985,beta,0.002986116793203185,0.5,beta,0.002986116793203185,0.5
284,2.34730984798,14.3252673259,19.4912667987,14.4015431786,36.9429621829,30.6118022009,72.5888479699,33.4676111794,40.9591414794,28.8913741809,26.8847081777,21.1337401217,10.6925730842,15.5686145279,22.3378035285,21.7562059497,21.6314396967,17.1361167464,15.229365337,14.6222158557,19.8784059018,10.2017312695,22.2431041171,8.19104497821,15.1781771837,10.1041096332,24.4168280632,9.30503381933,10.4700983097,6.5788954436,15.4983993351,25.432052872,17.6450437281,16.5332698968,17.5776406601,0.0,16.2739453979,14.119299561,21.764568678,15.0052045457,23.1888962022,22.7965866083,11.2087585972,8.21354447158,22.3150539962,16.1788373925,29.1598445654,15.4368781691,23.6183511911,12.4908982396,14.7391681021,16.1686765079,23.1856575628,27.3074645383,26.2462497951,21.8781552608,26.3165266474,14.6710411617,33.7067318916,18.9797841527,17.763721578,30.503778702,26.9720444292,10.7697556672,23.5675663152,11.8979181174,30.0556507697,49.420979706,21.7193493232,13.3602422068,17.2547486238,14.4508277841,15.4190950027,27.2813227435,16.5480837425,36.2203244682,21.9454277926,19.7415547552,10.3850581197,10.6046845776,20.4917755873,42.1145631629,21.7512515409,16.4793723043,27.919467326,24.9098355864,13.1671401246,8.6283564065,24.2356365488,14.8167157789,10.5378938924,12.9192858256,12.0825954612,3.9656735898,13.720345501,8.85765286814,20.3255085714,30.8564873718,18.7648781616,15.2824097312,12.484716001,22.3540075509,28.4213948441,17.278814142,29.0714355059,6.24633571072,16.7786288655,11.0218473967,34.9812755409,17.9242937325,4.0627488047,4.18454174061,17.2932376984,13.3403233795,25.1699035222,22.6907334491,14.4103073791,8.71729026884,17.6242154762,20.9386761312,29.2681276846,37.2031522353,15.5493396647,21.5913981486,33.6864795753,19.2205059804,24.6254897178,22.5777944923,21.0947530504,32.9226208121,28.5736104733,52.3070005779,41.1459894191,30.317871365,30.7184761781,22.1547410921,28.5802120329,12.4256854683,11.4547814586,26.6466435505,26.9676832848,20.74237627,20.8745785344,28.3209349936,27.0710017517,24.3808780118,35.0361147221,29.7354676857,19.9816037118,10.7882520725,51.3433793775,26.9732553785,20.1394235096,29.9511407322,17.9415147042,23.6156468737,21.1517951181,16.7631870016,44.2510299472,32.5729855405,27.9256579428,19.3473998133,36.6521608812,26.43885086,24.6988689071,30.2265717241,31.1275445776,68.25154352,29.4710550855,10.4800434855,43.9247227862,12.6694556881,lognorm,0.00018458628150790017,0.4,lognorm,0.00018458628150790017,0.4
285,4.75738199135,11.6279872619,13.1426827557,5.8925928279,3.87086184637,13.7459893408,11.8475490846,4.22576743876,4.94721253383,8.01207663795,17.1190616472,4.54032438473,12.9846698171,7.75759378674,5.96305772159,10.1955553372,6.83098095686,12.7757280967,8.71250501641,6.52720357673,11.5721095107,7.51456196073,12.5171136103,4.67128559765,6.29367014641,16.054434672,6.76684479592,8.01192740031,4.13113661566,2.39614722227,8.42056938912,0.0,10.1823433597,8.04822979786,2.01989673176,13.6953455173,3.70265515184,4.17493081848,9.3781297605,1.82239865934,10.2120331352,9.58253229474,5.95498005772,6.34633922377,11.1952395471,6.25223997287,22.3523844493,13.2025931709,12.5599807468,8.57471653488,10.955246391,7.33357198271,13.0432753852,12.2575776812,5.92693810139,9.21690797604,6.63110816979,8.7626430557,10.3964243703,14.1625162067,6.41049556944,10.4074630827,9.37288543438,1.7296880314,8.09996394074,5.61313072474,10.4630963177,19.2569843085,11.18401098,8.20597610362,11.7210021195,11.2441599473,8.89255441963,22.6196598281,17.8855170662,11.8896699791,10.3387348712,9.20848689333,8.20772979825,8.04456375536,13.4394798159,13.2993357356,8.22704731293,6.98593988715,10.7111750842,8.91602599424,20.7429051754,2.94050952162,8.11540019471,3.94726568796,7.71911569073,7.0525569966,7.60466498067,5.89096103182,13.1145412025,8.19332890303,15.6490447587,5.67245794454,19.9171075224,17.6215540778,10.920215249,19.1111022301,16.0836064727,4.71144780015,29.5408343569,25.2212879294,16.9333181298,27.5156129651,18.58251504,20.6911310201,3.75340244901,2.07629933694,18.5073954633,3.32110313807,20.7654484648,2.48236382927,7.58495170681,21.2976691193,13.0846448233,9.78282409407,36.8380103704,9.41799205284,7.2533028797,15.9755073987,19.0939361959,13.2475997395,26.8728030468,15.3551750955,15.9928254429,25.3575103164,9.40747547799,25.9101627053,5.40503548907,4.34364218152,14.041482169,8.8179168019,27.5028861715,11.7004094066,12.6305263034,8.89001277366,19.8516598711,15.822238361,10.7342633539,18.6089321543,11.3671025156,13.2918228738,15.0243468921,9.55607645509,8.01430175975,19.1606021365,23.8466381989,17.3655024206,10.0970899814,12.0158275602,9.04167242999,13.3814662621,19.0387286727,9.79796615996,29.8709544583,14.8653043339,15.6281205001,5.30423096004,31.8000631212,11.3026608287,24.6434405657,9.80006676616,13.3403762475,16.5316343277,9.38000773279,8.57138752111,14.6830224553,6.70129437391,genextreme,0.0006666104112081977,0.6,genextreme,0.0006666104112081977,0.6
286,27.1886263675,31.4510598859,30.1947567379,10.7201197616,28.7711427295,4.08157362679,54.6705604707,22.2961762653,43.9463605034,20.6833500165,23.2144851124,32.3375621646,19.2093995234,28.1773757791,65.262353953,70.4197195521,55.5888501337,62.0460133699,52.2750300984,46.4796620709,29.3608150562,12.9483512266,22.3289848279,10.6570492356,27.1464679539,15.9400053443,46.8793327197,11.3180139149,157.438413061,111.904279047,34.615367678,34.4379773541,12.3798148967,16.1073798533,33.6119894352,24.2023566284,31.0513086236,20.1686891143,15.8453854785,20.7564107044,26.9905373584,61.1384303744,26.9177657442,48.8063706971,35.5252211615,48.5831706847,38.4532338766,51.2690744764,42.324457827,34.3419011033,60.3388234525,17.7463737445,36.2719091437,65.3444320514,29.9633352583,17.8217556568,17.5188187786,36.3388695542,36.4283089519,54.3609192233,42.9415388145,93.7910661147,35.6116315722,27.1745956128,32.2445139887,29.313016007,24.0813854111,10.6354672444,29.7047331629,29.3997416187,16.0847565058,32.8787565866,20.4483031577,17.0574483949,34.8369537158,16.9451202064,47.0119830936,25.9511903357,73.2311892,56.108422038,29.9405850416,24.9544656448,42.8549548417,23.892352404,38.8973549372,51.4597796581,25.6106905337,14.5952297423,56.9073089948,48.9067376295,25.2172234503,26.4938977439,149.156402565,106.257032466,36.2921649187,69.7856508111,63.0638254161,42.453980238,57.0957082309,48.383901285,59.179848446,75.4683888726,26.0568471676,47.8401250957,59.519774308,11.2632733392,45.3445796691,40.2871368443,51.1534200048,18.1102077005,82.7501501464,34.274910593,28.0164067437,25.5177015524,40.1406017727,58.7934617622,10.1279471267,26.3545984872,22.6199684742,52.453958136,4.71292971623,29.4624795635,89.7094916985,31.0256691624,46.8525252312,35.1701347337,19.6771800873,47.7261590376,31.158655139,30.4249009066,48.2612005573,23.4450471846,24.5797437554,31.0564157128,20.7997656429,51.6760710336,27.2024779986,61.680462715,50.568669366,94.1522537042,35.4078683927,25.0001879219,29.3950350598,38.3199355527,20.3248735197,38.0702735989,50.7744285119,51.7794592002,54.9954382919,29.4698391556,14.6950831777,46.8940112453,100.708068839,36.8901511068,50.2551518593,34.895254537,47.8292589908,67.6637322906,48.7666875735,46.131449933,36.5236862049,29.1080543258,27.1048219698,25.9492425108,14.865881151,12.1045955306,37.8200783902,6.8434339753,45.6945758228,51.3112296687,40.8264703415,24.9150688261,lognorm,0.00011145631288116451,1.0,lognorm,0.00011145631288116451,1.0
287,7.99591643401,2.90377040391,25.8509887084,21.13924264,19.4788106363,15.798504814,19.0487788241,21.9343011531,19.2457194037,24.3192652299,26.793925275,5.95577323368,9.85485245081,9.73439110155,17.0846336309,19.1433282744,27.5214181748,22.2337691773,27.3638059698,30.8975633362,15.4154780052,16.6224012992,23.1770568479,15.8171903028,37.2920017965,25.2202238183,23.9771052967,11.7712677113,40.7878612412,39.3892973205,26.6499642018,21.4859085425,13.4241578054,9.5661455942,28.6643772159,18.8039267816,10.731048464,16.3589125948,13.8357862441,9.27766590209,22.5199857348,16.2012740387,15.4264334009,20.9062229191,14.8264192654,17.3919585812,15.4400328059,10.8368796435,16.5991960565,33.7178941284,12.0201824414,29.6171853664,27.5047652274,21.3930458903,13.9277379094,9.6849540842,27.7718688695,16.1814587226,41.4496186281,23.3442540672,12.3819160999,18.4608571349,24.9454746056,46.9952974569,17.0764993216,13.9488697284,24.5584592328,43.062328013,35.8559392019,14.0570893722,37.745421394,34.3155103577,13.0645111846,25.4272522658,24.5832982346,24.5178933864,10.5459972448,50.3764633957,33.2869041818,49.6813404758,16.4694332387,16.8999383683,37.0376362256,32.214161674,13.6983553865,20.4738374683,25.0734799874,15.7327991193,6.28003720789,8.93633170413,33.68439951,25.2144515631,24.3550283742,13.7281365431,13.1706341931,8.6994804955,15.1357743402,23.1213174474,22.221566244,20.0958489867,20.1611996909,12.9611264438,10.6287588626,19.4662720493,9.97211781256,20.9991126975,19.8724141511,14.9558333735,11.6913273672,12.5655970096,40.2665839653,34.5304551267,35.5623405163,33.5129498478,10.4995090256,10.2186627535,10.9866209048,2.88323812509,18.1471562132,9.72919019005,18.5910479735,15.1792194922,34.1122949018,14.7098047486,26.0784917164,12.9959937989,17.4509682919,9.47471174412,13.5881762713,13.6809267252,13.6536097718,15.3831672411,5.83141879912,10.3396208701,10.5420473605,14.7111878815,17.4961863441,38.7276085282,24.1318719143,18.7041189804,17.2571641938,17.8512695927,5.15115052297,12.1687033211,11.3547469693,28.8723751511,22.0088056745,20.2407267662,11.4582854889,15.8387368748,14.2112078547,13.3384229894,15.9669817711,14.7831090589,15.7904240085,12.3250347151,13.9039772105,16.8520574429,17.3744153053,14.7346203398,13.7937378316,12.1410368491,19.7639326863,23.699127544,16.5952454012,13.408167357,20.3234040153,26.3226575611,5.33668445306,18.4893728085,13.9576790736,17.595193433,lognorm,0.0005602863326305957,0.2,lognorm,0.0005602863326305957,0.2
288,513.709387852,327.816320132,888.534457218,860.978430656,756.017800849,688.366775085,792.056136943,684.154083014,763.511929595,533.58688653,386.929700184,373.101428517,583.891281454,462.869762609,375.471501577,304.640207331,458.117182063,349.3155796,673.455615638,506.124911329,450.461689366,497.161992506,980.467870813,1308.38364208,264.51756823,321.992685128,880.92349012,949.460055416,810.442511877,771.212594789,416.010265266,430.952854046,914.811752295,695.871570433,870.598186857,739.935122709,507.563072236,837.749164557,285.009888994,625.627093,673.983038415,946.597215253,1195.50672579,1047.85831612,647.686091603,262.349121697,771.917727072,219.186942733,286.050942421,1182.06286786,486.913686287,1466.14860167,640.807309555,321.225488651,449.257375055,157.83954909,665.452495441,294.009441842,847.757646393,430.019774948,260.910933177,500.165329985,544.040668777,982.462801835,550.431385217,707.302446794,1375.12192082,310.057813155,351.122024718,238.117482281,1629.19821368,1879.53421401,917.739048151,385.699632806,427.055197699,2038.93797224,351.017117543,1436.73588831,1233.73578492,1050.13156825,543.069003716,591.664344746,1299.48070028,1551.56848914,584.484500162,673.644289903,1140.62955156,1418.61340381,430.602692075,400.653255108,1387.9663865,1579.81437524,596.00026336,417.504859912,406.483465688,326.351784067,242.788313946,246.125740165,281.945037782,208.131865863,483.03439218,506.113621663,293.871135734,322.218859707,205.982646909,173.605911006,270.015267109,324.559415302,183.888613356,151.44333106,994.558845081,1019.18613453,1107.85655051,993.580128719,290.20464989,306.788838492,577.865435405,345.99983766,452.098956721,322.264675722,380.183281666,246.420095161,645.326242621,252.417271361,276.455258823,315.2731829,331.568397546,125.491590244,196.239729222,460.515822742,464.861248676,464.499707397,257.811414349,185.46225522,254.266746037,421.01704511,408.814087668,570.301632608,732.675294942,608.451190046,513.430240008,442.192138009,583.041125231,204.181657801,138.159717749,671.016778353,314.259255825,181.724925039,246.851324338,265.780461049,276.787203761,311.771583482,138.446216427,300.364479062,566.339631148,240.943424184,213.59932163,181.740052582,153.991169426,228.032679449,307.100253788,394.96955866,514.907960568,483.535122289,164.078976074,366.873995886,322.649401404,675.169311583,400.025309697,354.834366191,145.027228147,131.196452076,gamma,1.7671233670086609e-07,0.7,gamma,1.7671233670086609e-07,0.7
